k,Baumannia,Psychromonas,Sphingomonas,Roseiflexus,Hydrogenobaculum,Alteromonas,Denitrovibrio,Frankia,Candidatus,Corynebacterium
6,525.1165045,525.1165045,535.3026717,622.2632703,585.1032049,540.3770376,529.5038457,532.2980775,634.738057,528.4890147,628.7320743
6,550.7705449,550.7705449,548.9580657,586.2727481,566.3377142,553.8167418,536.7301725,545.1801555,595.2061941,544.9220607,595.5952087
6,533.1561115,532.5706497,537.727434,675.901045,613.8437579,535.0372935,540.4985726,534.0503098,666.8481822,533.9898659,667.0501805
6,542.6000319,542.6000319,540.3903804,609.5934735,581.7147144,541.8117003,539.1023981,536.1443829,635.8760198,530.4447527,637.9400564
6,543.1285896,543.1285896,527.068107,627.622219,562.3450229,550.1203303,528.180477,530.7619361,630.9292122,528.8338281,636.8991082
6,568.7041316,568.7041316,548.3687733,558.0908073,542.1624292,581.5453503,534.3837541,556.2089767,573.4307751,558.9011027,577.9792805
6,547.9835484,547.9835484,531.2167045,635.9545051,584.9916786,530.1388679,529.2062788,519.9149289,639.2069769,530.8221037,641.3902909
6,598.3187807,598.3187807,569.3192445,595.7697256,556.5251143,576.3930066,559.6779011,562.5235731,582.1642442,566.9193254,577.9674661
6,530.8043452,530.8043452,542.9774576,637.7149524,590.3061697,528.3830595,531.2609611,541.6372714,637.402324,542.5635109,639.1685704
6,100000152,100000037.8,556.4682513,604.5564697,564.4218526,590.3496279,556.1233287,545.7237534,609.8733812,560.9658912,601.5085268
6,100000275.3,598.7282229,548.2822551,600.4723653,578.2592859,590.4688211,546.2867035,560.1490318,602.1363644,559.8181195,601.5738065
6,558.0941375,558.0941375,545.0761744,605.5671917,584.1165802,551.7694233,539.9315809,552.9086662,610.9739312,531.9501538,607.2641297
6,565.7083505,565.7083505,542.7646921,597.7518573,571.7777317,572.858249,537.046768,569.4948837,607.9632131,558.1011145,609.6308821
6,553.7767618,553.7767618,542.6887425,607.0878831,563.7795354,560.7367781,535.0536993,528.4127367,602.5570377,546.6912912,612.8435534
6,560.4893146,558.8338023,543.2733062,625.5415409,571.7133763,552.4535078,540.3730812,539.8897044,630.5908274,547.9887132,627.6095562
6,600.4151276,598.6582419,563.8480545,593.423582,564.661587,592.577564,562.4624199,553.6551625,576.3076525,575.8355857,563.541615
6,550.0839356,550.0839356,539.6837944,623.0318123,581.3644234,552.496544,535.3608025,546.7617009,639.5407641,545.3658046,651.693586
6,581.5296665,581.5296665,555.4107939,595.0230547,548.997812,100000108.5,540.6775621,556.4312321,591.8284485,566.6533891,598.4517848
6,559.2334861,559.2334861,543.5571508,637.3234217,573.1059715,568.6666321,532.1345006,545.222293,629.0094375,553.3099996,618.4989172
6,537.5726073,537.5246352,516.8317224,630.4991917,586.5543408,526.143681,518.3536798,520.0361587,641.1101195,523.7979081,651.4869308
6,535.0227947,535.0227947,531.6209073,624.8110943,583.9068483,546.2835069,525.3566374,546.2530206,641.7915495,543.973461,641.3107252
6,558.7451013,558.7451013,525.2311414,619.9728237,574.2514454,559.3499342,533.3097368,529.2435589,625.2766147,540.6552157,609.5766114
6,100000343.8,100000030.4,549.8423737,607.6056212,572.2197277,100000217.7,545.4367342,553.1012286,617.8924091,563.5247655,623.5920272
6,100000501.5,100000010.3,525.9096529,666.7710004,608.4913019,541.1810971,543.2016771,541.3382418,670.0897322,529.2991008,674.5186059
6,585.2169529,585.2169529,552.6516198,602.5089048,562.5477713,569.9059699,543.4666456,551.72718,608.1375369,567.2194612,603.904643
6,562.2989028,549.7375687,538.9084755,618.1406896,591.1148513,100000051.4,539.4892386,545.1587361,640.8520013,535.5466991,631.8729897
6,542.856267,542.856267,538.3729747,629.0523607,584.8594298,539.0323115,536.6139567,532.2983343,644.7975254,540.4756447,666.237142
6,567.5382187,567.5382187,552.5037562,587.3899652,577.3247767,572.8308835,545.80847,549.4387118,606.056414,554.6034667,594.0351247
6,567.1465707,567.1465707,563.7447026,615.4530416,560.3694762,576.6166095,547.0186678,550.8753987,606.3905804,574.4288605,601.8568884
6,564.364133,564.364133,535.4599812,615.6308894,590.6316654,555.9699679,543.4786707,527.3782927,624.4638961,534.8467535,100000232.6
6,549.9030826,549.9030826,544.1405958,610.0801574,561.686389,545.3051258,538.7914564,527.4359543,616.0972846,542.8839609,619.1209802
6,533.8807176,533.8807176,542.6309017,609.5493286,577.897702,521.5381727,550.3661685,529.0313638,647.4047533,522.5269575,648.1747059
6,561.646529,561.646529,545.0728868,603.3519486,559.8402339,552.4418357,533.7533931,544.2158797,608.9219335,558.8911852,626.1323767
6,536.8585596,536.8585596,536.8365137,604.3066726,570.4425313,529.7844905,547.3635785,507.242123,643.9099258,523.3179423,632.5208991
6,529.6790507,529.6790507,531.4721189,625.2321872,583.5005875,532.3377337,540.4685735,526.7977093,627.0011409,527.6119017,621.5596185
6,511.2938108,511.2938108,518.6565587,653.8225683,614.6635823,533.3731959,532.4383635,534.3262115,673.6169907,518.2148751,667.5498506
6,100000144.6,569.638879,551.0495702,623.4309012,561.9583223,555.5554097,553.6187806,530.8536791,621.4449091,551.4896668,624.8600379
6,539.2607541,539.2607541,534.260986,642.6831083,591.2725167,550.7749907,540.0198409,525.4248629,633.7309477,542.3992687,635.1585112
6,588.3031726,586.3697216,571.6885611,581.8689602,555.5163166,576.8579966,561.6977072,539.3066399,593.5235887,566.6310248,578.0616566
6,542.4516081,542.4516081,530.0994351,655.7473932,584.1947558,543.3357273,547.3947742,517.8847564,653.8695573,541.9551709,658.446762
6,519.3627927,519.3627927,524.2047816,615.7129126,599.1218466,495.3459847,526.3537579,524.3751539,638.0023709,508.5371096,648.2401254
6,555.9142816,555.6895492,545.1458914,629.1417167,597.6698006,547.8823227,556.325795,540.1376607,643.9183046,546.216039,633.013286
6,576.9214947,576.9214947,556.5827019,556.9144479,554.823501,572.8082884,563.3641744,539.1535652,589.3730905,562.3773819,584.3065761
6,570.7242778,570.7242778,555.5498852,592.8586649,549.962749,582.5277153,549.4068112,550.3158376,584.2048733,566.9668214,580.1918806
6,553.2651914,553.2651914,539.7321123,610.5954047,576.0575884,580.3073962,535.149532,540.7146296,616.5462474,557.1602579,615.289264
6,560.9704094,560.9704094,557.1853776,611.4517524,563.4850076,579.1521046,552.3393766,550.5750668,590.8679835,564.9949429,578.1491844
6,547.9198764,547.9198764,542.2083898,645.827884,592.2901809,531.0030456,540.5763573,522.9845871,661.4579443,544.3320348,660.5918106
6,542.0228856,542.0228856,526.2058085,666.2459107,591.9680495,543.2166615,532.9398046,538.2898162,653.0000709,533.3996451,658.4387036
6,100000468.6,100000126,568.3017351,605.5803205,568.9144956,570.8568934,561.6792648,534.7875302,589.6137695,567.6639825,584.2613688
6,586.5105962,586.5105962,557.9486991,532.0237914,548.3565342,595.1597575,556.2178828,529.2551731,559.1387312,558.0532264,560.4921864
6,531.9510449,531.9510449,539.60648,621.6359953,573.8142532,527.9078587,549.8630396,516.8751329,642.9230638,514.3157394,637.7404628
6,561.7148964,561.7148964,555.7823488,591.8751603,568.9720736,565.7176105,558.4573728,538.4784584,600.655415,558.6801613,599.9993074
6,546.3639416,546.3639416,539.8127983,633.4792685,579.5718603,544.302673,530.2014811,542.8790676,622.5654455,550.753485,616.5304652
6,100000543.5,100000011.6,557.4242267,602.8639334,584.115864,562.7146336,552.1222221,537.1866447,609.9821688,557.8374802,612.9474301
6,552.8898437,552.8898437,524.3173596,625.405093,575.301988,537.474736,523.9592996,523.6757134,620.3836526,536.3233338,630.787688
6,529.6443903,529.6443903,534.7410208,637.92914,603.515055,528.5824816,540.562573,542.2951767,663.9054701,529.526881,666.8139437
6,596.0934579,591.6863674,565.2379769,602.3047919,568.2495727,582.2014105,569.1908801,550.3957307,600.3161511,575.0355671,589.9095331
6,548.140158,548.140158,536.5078228,641.5469227,578.6880148,556.1279246,535.8379046,536.8509473,634.656374,542.9626968,639.1023991
6,557.1797657,557.1797657,544.1712937,610.2099155,581.5631679,545.7707903,551.3611495,534.6874133,625.9736629,549.126642,630.1656295
6,537.9948295,537.9948295,541.8440126,651.3814409,573.2297449,552.0241,557.2590884,535.4782648,636.6371273,543.2913007,633.8280069
6,540.1780807,540.1780807,539.9867405,608.220755,570.3873453,535.8084042,535.2375599,539.831616,624.6610896,530.3571792,605.7600585
6,593.8694823,593.8694823,556.5626301,603.8913586,572.7142762,589.5375748,562.3403333,574.0552506,606.3227133,564.6756995,595.355412
6,576.7769723,576.7769723,549.3599978,609.4572038,558.2151996,566.5489997,536.8498956,542.5258981,614.2104849,552.4461462,616.5016144
6,581.1319535,581.1319535,556.97198,581.6060604,536.5028313,579.7223744,564.4305113,531.7419305,575.0818508,567.910441,561.768079
6,507.7121934,499.5128141,508.2099936,669.4874843,621.0540514,508.8197693,524.3751151,518.6273499,692.7404942,494.6043232,689.8520241
6,571.3606458,560.8247694,552.4020157,602.6152185,568.4956057,539.5777686,544.1648955,530.916806,610.7391157,557.5928392,610.071219
6,562.1694241,562.1694241,551.2538768,584.9265324,565.0763856,573.6038295,559.1591159,534.230858,601.3321299,557.9753399,598.4559885
6,554.866433,554.866433,547.530367,582.2274667,552.1748857,571.6429749,545.4853411,530.8614496,587.2607094,549.6765546,575.9109044
6,533.1346083,533.1346083,539.0628131,625.4818413,586.2057252,525.2010907,539.6603502,523.8228596,629.7150966,536.5244286,641.315123
6,567.8854354,567.8854354,551.2620496,600.085639,564.3684808,575.2121114,548.1549392,546.3481397,601.4477572,550.6989386,608.2633624
6,539.3875025,539.3875025,542.3732575,636.1086589,591.5866947,549.1861387,545.3580865,526.5809607,632.2218145,547.0255877,628.5165583
6,571.1580913,571.1580913,561.1555817,632.9644288,586.1852162,558.9835226,562.2109289,541.0120536,639.1670222,561.8892178,638.7425716
6,539.7305379,538.4362462,528.5749657,654.5333091,581.1440359,529.7868143,530.2014489,525.29988,673.5709278,536.3068689,677.6721448
6,576.3960003,559.2597083,560.9691261,603.8926372,563.9558953,562.8610098,553.6211175,539.8175162,609.0570397,555.7155698,589.2364339
6,607.1077985,598.1688598,567.9543714,606.4758536,560.2038947,568.4260814,558.3642272,543.1097447,594.7948657,567.3665075,596.7933725
6,570.2134776,570.2134776,542.8322694,602.5496853,553.2960102,567.4651565,543.1016265,531.7828512,604.1921972,553.0515321,595.7241712
6,514.0435592,514.0435592,513.6368971,647.6004141,593.6015223,518.5951046,523.9963969,509.8697365,664.4466661,506.3589548,680.4428569
6,578.4236296,578.4236296,556.7081021,588.8088617,563.4227418,568.8674456,547.0780264,551.9314889,599.6895631,564.2165891,602.2850325
6,548.8015206,548.8015206,536.0349935,640.2676375,585.0255989,542.2001336,538.2578354,518.9713831,644.1243632,547.550833,646.9952179
6,567.871894,567.871894,544.265228,589.5403714,547.2844059,551.7573065,539.3028217,529.7428599,593.8014765,554.7128197,594.4349202
6,574.3066279,574.3066279,557.0562957,592.7100331,565.3217745,528.2274995,549.4497162,529.4774435,595.4414543,548.1789029,598.3099634
6,562.6638668,562.6638668,550.0761343,586.7457143,557.3986342,561.0464443,548.7901734,524.5121614,606.3843638,547.8832505,609.1125958
6,559.3677065,559.3677065,538.4981373,620.9163138,590.1253345,548.9414045,535.7214982,536.3646224,640.5196,547.0683375,636.7479908
6,564.9850833,538.9457524,542.0516295,624.6766878,576.6947319,542.3710408,538.3541083,538.7804496,634.7479043,537.2055871,626.644136
6,562.4494,562.4494,547.9085865,619.0055148,559.6889949,577.6191327,549.9120605,527.853779,612.8532882,559.786299,607.1317809
6,560.6350329,551.4645064,550.815064,614.2158305,581.791678,100000244.8,550.416889,543.1934809,644.1914145,555.836201,639.6247889
6,587.6367843,587.6367843,557.8008285,587.5897872,550.5718487,569.6331867,552.5376196,531.8651564,593.975011,555.1662732,586.4978954
6,577.7407493,577.7407493,545.5487966,562.4850389,563.8061027,582.1519736,544.1325566,543.9840121,592.4682964,559.4914395,584.6375932
6,543.9156194,543.9156194,532.1554989,575.8303139,577.077705,100000010.7,540.7170802,539.8627339,634.2410762,525.629094,640.3925208
6,587.7121114,587.7121114,552.4298573,597.359695,562.0499008,565.9780785,544.2628458,544.8539546,588.3961756,561.5677939,589.7686307
6,534.1824835,534.1824835,544.0944428,639.4443761,594.0279722,534.7105657,543.9516616,538.3031434,639.8347928,541.2768082,651.9820251
6,566.8241751,566.8241751,551.9640979,607.3071456,566.8838463,554.8286309,537.8233894,557.2475634,607.9616008,559.4912702,609.0598898
6,548.20441,548.20441,525.7883292,612.2766133,574.3185846,553.9016548,547.2683497,526.6605351,625.2888345,539.1637971,630.6466993
6,552.5109704,552.5109704,549.3436107,638.1278832,592.1705035,530.4666476,554.7502431,531.6100303,645.4731089,537.1824838,637.7304811
6,552.3352445,552.3352445,544.7333844,632.621671,601.2585421,534.7217007,550.1825195,535.4442396,657.7215207,537.0843972,644.2626326
6,562.7100842,539.2450503,549.2897838,603.2647119,576.2997571,558.7407915,551.4165745,541.0948111,621.3975898,547.3622523,625.0768748
6,555.6006291,555.6006291,534.6409483,579.4468993,551.2019984,542.6552042,532.9614045,516.4505319,602.4979477,544.2737832,599.7861956
6,569.1611553,555.5014405,547.0859569,586.2620367,556.1090494,546.8606783,542.1747239,531.6657722,594.6319718,547.6649081,594.4971886
6,563.0436289,563.0436289,537.2831365,605.9309222,569.9911185,543.0798019,536.9261835,515.5295263,620.7732627,541.4518099,616.7655043
6,592.1544022,592.1544022,550.975897,612.4251602,563.826959,555.1956767,551.2161476,535.3703613,603.0787921,548.2602521,599.8779794
6,571.5929364,571.5929364,546.3131281,592.440627,553.249853,557.6893193,548.2188902,531.1575314,606.0218221,548.2473797,601.9201549
6,539.7728394,539.7728394,544.1441525,625.4306915,583.9565844,530.8929529,540.8203651,518.6523526,633.0368372,532.283999,639.8303334
6,581.379599,581.379599,558.9011157,600.9406525,545.6200917,590.4104284,557.8432151,554.1463034,585.0778352,581.277361,591.6702002
6,579.0220313,578.0186228,553.6279382,607.2751947,555.0924202,591.1658804,549.5927952,532.2615135,595.9411117,570.3044764,585.5882096
6,601.2496328,595.2941186,569.8830669,619.3928503,568.8993467,587.5312708,563.6906365,560.5392558,582.746505,589.0368475,584.702684
6,528.5795345,528.5795345,530.5867309,656.4791633,593.0252952,525.337535,537.8314185,520.7713588,656.7293761,532.9326264,673.7297154
6,544.2967576,544.1638935,539.857081,660.8842104,599.6602777,543.3914021,537.8765052,546.6766134,679.7963034,532.5554595,678.000746
6,523.3759144,523.3759144,534.2958329,670.1678128,601.3035599,512.9096881,543.8486566,523.0762943,682.9648889,516.4486737,687.7674863
6,567.4364722,567.4364722,545.089088,643.9019796,562.2123718,571.8424907,538.6765548,534.8555347,620.8708429,557.6421887,616.354007
6,556.2284244,556.2284244,542.2817217,660.4694214,578.7507751,554.5631494,536.029106,546.7121693,641.7551325,539.7215024,638.8222124
6,533.9448825,533.9448825,532.4987061,651.6862888,594.8971558,516.0659962,534.5416899,536.8171793,649.3433708,527.0096058,645.1700637
6,567.1578074,567.1578074,547.1979073,599.3657894,562.3857853,565.4925657,546.2496015,537.0221369,574.5791027,549.3332276,579.0044801
6,549.0177402,549.0177402,536.907873,640.0315838,601.2148362,544.1302952,541.4967522,536.0282224,657.3766604,540.9350705,654.2225061
6,552.0104,552.0104,531.6899065,618.4046246,566.3319764,559.1249244,541.5222015,528.9264667,615.4645714,542.6926635,621.8471727
6,591.3276932,587.0026049,557.0453129,602.3504271,569.4924041,568.1950754,551.606874,544.6569843,590.7720348,560.8895013,578.8828399
6,537.7569957,521.3393517,529.3777533,602.9068498,581.6707175,549.9503305,531.5559958,526.6506632,612.9091549,523.3231036,601.3444856
6,615.5887602,615.5887602,559.9324469,627.8587106,559.9133633,598.5226438,568.8446068,536.5349514,592.229561,580.7579926,579.7474694
6,528.8150328,528.3526595,524.0186767,660.7455788,591.0396162,535.9990164,525.9938322,532.319529,659.3047948,528.6771834,657.259812
6,566.6359163,566.6359163,555.8298828,593.7308959,569.2725001,570.201126,563.5516969,545.5886075,617.8152707,568.7599979,607.8218138
6,550.4444147,546.6355761,529.5040848,608.52772,583.995443,554.6152183,535.5678753,531.5885686,630.8602376,532.2547621,639.5469556
6,575.5291432,575.5291432,553.1411074,609.2809269,577.2570265,585.2703047,552.4331292,540.6245016,612.4255076,564.0704287,603.1219618
6,579.0226316,579.0226316,560.5105324,614.6932051,568.2736248,593.8219277,555.6242738,543.7163977,606.8958671,576.9958361,604.1225698
6,564.5839728,564.5839728,553.9311527,631.7789868,576.7529084,562.9450161,549.2055571,540.1292818,606.9379815,558.5268354,600.5658836
6,552.7177573,552.7177573,543.5170539,574.9209801,548.6473309,547.4104677,544.9231984,519.3503431,580.4853204,532.0669555,571.071347
6,571.7814991,571.7814991,553.7889474,580.7694895,540.6399371,566.0250027,548.7883148,524.9928437,569.1592335,546.7993501,557.115645
6,569.5469633,569.5469633,543.5330996,625.3052012,575.6748988,556.9387706,550.3294325,541.9148898,624.1209706,549.6867094,620.5488338
6,568.8224576,568.8224576,550.8212642,612.3782531,565.7355637,568.8492312,545.4884982,544.1510308,607.7020143,574.3873522,596.6700375
6,578.7288969,578.7288969,547.9749911,591.0905689,566.8907737,561.137294,545.1132306,536.1430896,608.9404866,549.8632475,601.910163
6,550.8720827,550.8720827,536.301606,650.8277808,585.6875379,546.1463934,546.5528635,523.4719801,650.381711,540.2953023,656.3133632
